num_nodes,num_edges,density,num_communities,min_community_size,max_community_size,avg_community_size,louvain_modularity,min_Betweenness,max_Betweenness,avg_Betweenness,min_EigenvectorCentrality,max_EigenvectorCentrality,avg_EigenvectorCentrality,min_LaplacianCentrality,max_LaplacianCentrality,avg_LaplacianCentrality,min_Sfigality,max_Sfigality,avg_Sfigality,min_DegreeCentrality,max_DegreeCentrality,avg_DegreeCentrality,min_HarmonicCloseness,max_HarmonicCloseness,avg_HarmonicCloseness,min_KatzCentrality,max_KatzCentrality,avg_KatzCentrality,min_KPathCentrality,max_KPathCentrality,avg_KPathCentrality,avg_core_decmposition,min_closeness_centrality,max_closeness_centrality,avg_closeness_centrality,ged_walk_centrality,label
25,24,0.08,6,3,5,4.166666666666667,0.6197916666666666,0.0,384.0,77.28,0.043809630861638374,0.4212119274845345,0.160420771592597,8.0,36.0,17.04,0.0,1.0,0.68,1.0,4.0,1.92,0.2453373015873016,0.4583333333333334,0.3209285714285715,0.10081389248715907,0.3369301467034042,0.17927251025749885,1.1278195488721803,11.654135338345863,5.060150375939849,1.0,0.18604651162790697,0.38095238095238093,0.24697591475459632,4.485719040000002,1
34,36,0.06417112299465241,4,4,11,8.5,0.6161265432098765,0.0,726.0,129.7058823529412,0.06071952276454923,0.3463916083978339,0.15006177574802484,8.0,30.0,18.529411764705884,0.0,1.0,0.4411764705882353,1.0,3.0,2.1176470588235294,0.21378066378066374,0.3893939393939396,0.281951871657754,0.08204618502604742,0.2663901944961068,0.15760926791125207,2.47008547008547,14.675213675213676,8.44017094017094,1.5588235294117647,0.15566037735849056,0.3235294117647059,0.2099604470030671,8.553727626800537,1
44,43,0.045454545454545456,6,6,10,7.333333333333333,0.7128177393185506,0.0,1260.0,227.45454545454547,0.05733596709281028,0.2670433565349989,0.13298501368262572,10.0,40.0,18.863636363636363,0.0,1.0,0.7045454545454546,1.0,4.0,1.9545454545454546,0.18621765831068143,0.32674418604651145,0.23596928969550526,0.08221566174447398,0.24835436606998096,0.13469806823174793,2.7030716723549486,18.92150170648464,7.67235494880546,1.0,0.12721893491124261,0.25,0.16464271929529337,4.779995365375999,1
19,19,0.1111111111111111,5,3,4,3.8,0.5332409972299168,0.0,176.0,51.68421052631579,0.03438187069914539,0.3818870815142609,0.20129190196089713,6.0,34.0,17.157894736842106,0.0,1.0,0.5701754385964912,1.0,4.0,2.0,0.25041887125220463,0.46944444444444433,0.36321591014573473,0.10296898368637455,0.3578516324265774,0.21180315602003152,1.2870967741935484,11.583870967741936,5.293548387096774,1.3157894736842106,0.18181818181818182,0.375,0.26778168156003335,3.7582848000000006,1
26,25,0.07692307692307693,6,4,6,4.333333333333333,0.6288,0.0,378.0,97.38461538461539,0.07723485469680585,0.37433347862616095,0.17127303129385724,8.0,36.0,17.384615384615383,0.0,1.0,0.7307692307692307,1.0,4.0,1.9230769230769231,0.2296031746031745,0.4074285714285714,0.2993894993894994,0.10372294389513846,0.32345985611654987,0.17880789457377563,1.5072463768115942,12.43478260869565,5.079710144927536,1.0,0.15723270440251572,0.29411764705882354,0.2118873342282649,4.089488384,1
18,19,0.12418300653594772,4,3,7,4.5,0.5110803324099723,0.0,156.0,43.0,0.07329032264415379,0.40212822160884937,0.21409234330019172,8.0,30.0,18.11111111111111,0.0,1.0,0.5,1.0,3.0,2.111111111111111,0.28158263305322134,0.5,0.3872471210706505,0.10935943845131857,0.347347442940983,0.219434830849151,1.2857142857142856,10.285714285714285,5.510204081632654,1.6111111111111112,0.2073170731707317,0.4146341463414634,0.29328508788119445,7.082084655761719,1
45,46,0.046464646464646465,8,4,9,5.625,0.6649338374291115,0.0,796.9999999999999,174.48888888888888,0.01134949476446875,0.36886517125468293,0.11476508210816279,8.0,50.0,19.77777777777778,0.0,1.0,0.6296296296296297,1.0,4.0,2.0444444444444443,0.1954996392496392,0.37527056277056264,0.26586940836940837,0.0691682912398695,0.2869432879903475,0.13106423528197317,2.560669456066946,19.732217573221757,7.712133891213389,1.2222222222222223,0.14915254237288136,0.29931972789115646,0.20823822763386945,7.016875950080002,1
44,45,0.04756871035940803,7,4,9,6.285714285714286,0.6703703703703703,0.0,936.0,270.90909090909093,0.04990188992320488,0.2665797282934644,0.13312434887977898,8.0,32.0,18.272727272727273,0.0,1.0,0.553030303030303,1.0,4.0,2.0454545454545454,0.17529463051008876,0.28096825654965196,0.2262278531414833,0.07835121573771246,0.22088969020791738,0.13857105816924797,2.252559726962457,17.72013651877133,8.010238907849828,1.3181818181818181,0.10696517412935323,0.1853448275862069,0.14155082801191438,3.9442294374400033,1
35,37,0.06218487394957983,6,4,11,5.833333333333333,0.6117604090577063,0.0,558.6666666666667,131.14285714285714,0.03491687258925446,0.3142029042377456,0.14193150474713842,6.0,38.0,18.742857142857144,0.0,1.0,0.4809523809523809,1.0,4.0,2.1142857142857143,0.20687441643323992,0.37745098039215685,0.2826297185540883,0.0693641122353712,0.2598812609613911,0.15496348643802155,2.3333333333333335,16.770833333333336,8.283333333333331,1.4,0.16346153846153846,0.3090909090909091,0.21337244583218493,4.332040191999998,0
31,32,0.06881720430107527,6,4,7,5.166666666666667,0.60791015625,0.0,470.0,140.96774193548387,0.026630091824689544,0.30399588186917426,0.15860247199366484,6.0,30.0,17.35483870967742,0.0,1.0,0.46774193548387094,1.0,3.0,2.064516129032258,0.18442992192992194,0.3429100529100528,0.2733833848349978,0.06960806139476322,0.2637322365542191,0.16535111901221408,3.0208816705336425,14.241299303944317,8.5707656612529,1.4516129032258065,0.1219512195121951,0.24193548387096775,0.18160332264341641,6.976576447486877,1
22,22,0.09523809523809523,5,4,5,4.4,0.5640495867768595,0.0,196.0,57.18181818181818,0.07533224625343928,0.38180466597391655,0.18363224999524352,8.0,32.0,17.818181818181817,0.0,1.0,0.5757575757575757,1.0,4.0,2.0,0.27596371882086174,0.4682539682539682,0.353061224489796,0.10556271384178506,0.31959140811006637,0.19353133001193398,1.1154929577464787,11.340845070422535,5.095774647887323,1.2727272727272727,0.21875,0.38888888888888884,0.2785345952326611,4.012037120000001,0
47,50,0.04625346901017576,8,5,7,5.875,0.6728000000000001,0.0,1096.0000000000002,180.2127659574468,0.00799609176956293,0.3787349753140583,0.10726429874253421,6.0,52.0,20.76595744680851,0.0,1.0,0.6347517730496454,1.0,4.0,2.127659574468085,0.19057343622561018,0.3978260869565219,0.26732846503891833,0.05220735525701748,0.2933365157092014,0.12700829966606492,2.272360999194198,17.118452860596292,7.977437550362612,1.297872340425532,0.14696485623003194,0.32167832167832167,0.21166597957813363,8.536457584640003,1
26,26,0.08,5,4,7,5.2,0.5939349112426036,0.0,346.0,87.61538461538461,0.07416328201817354,0.36266250355713137,0.17188903174579565,8.0,38.0,18.384615384615383,0.0,1.0,0.6282051282051282,1.0,4.0,2.0,0.2498095238095238,0.4213333333333333,0.3172454212454212,0.1014512871923335,0.31267902616928545,0.1777125941261909,1.5072463768115942,11.492753623188404,5.072463768115942,1.2307692307692308,0.1736111111111111,0.32051282051282054,0.2300075265324764,4.37820215296,1
26,26,0.08,5,4,7,5.2,0.5924556213017752,0.0,370.0,84.23076923076923,0.036174029923047434,0.42750864734903776,0.16594112789269636,6.0,40.0,17.692307692307693,0.0,1.0,0.5961538461538461,1.0,4.0,2.0,0.22336507936507932,0.4426666666666666,0.31832844932844934,0.0841919161441668,0.3422629916702195,0.1773969196765388,1.5072463768115942,12.246376811594203,5.311594202898551,1.2307692307692308,0.16447368421052633,0.33783783783783783,0.23765894897419415,4.850344960000001,1
23,25,0.09881422924901186,5,3,6,4.6,0.5816,0.0,262.0,70.34782608695652,0.021610461998287034,0.5195159767219768,0.15604729920592084,8.0,42.0,19.91304347826087,0.0,1.0,0.5217391304347826,1.0,4.0,2.1739130434782608,0.259505772005772,0.43106060606060603,0.34114122592383467,0.09714839283179688,0.3485745821665344,0.1931042257894098,0.9324324324324325,12.681081081081082,5.545945945945947,1.608695652173913,0.18333333333333332,0.34375,0.24588726305065545,5.026083840000001,0
29,30,0.07389162561576355,5,4,7,5.8,0.5927777777777778,0.0,444.0,108.0,0.0424333893599331,0.3626542756964393,0.1606823445335728,8.0,36.0,18.20689655172414,0.0,1.0,0.5057471264367815,1.0,4.0,2.0689655172413794,0.21835446299732006,0.4011904761904761,0.2997061572800489,0.08951419367962361,0.2994717130911495,0.17030710628523665,2.5714285714285716,15.571428571428571,8.13793103448276,1.4482758620689655,0.15053763440860216,0.2978723404255319,0.21369152363803068,4.406650879999999,1
30,32,0.0735632183908046,6,3,7,5.0,0.58544921875,0.0,337.40000000000003,99.93333333333334,0.03844130203747079,0.3476332224815758,0.15553154278744388,8.0,30.0,18.733333333333334,0.0,1.0,0.43333333333333335,1.0,3.0,2.1333333333333333,0.22731253420908593,0.4005747126436781,0.30711001642036123,0.07736560516317414,0.2757303906852617,0.16609895891369203,2.150537634408602,13.906810035842295,8.535244922341697,1.4666666666666666,0.17261904761904762,0.32954545454545453,0.2330480315171451,8.846265643835068,0
22,23,0.09956709956709957,6,3,4,3.6666666666666665,0.5170132325141776,0.0,166.66666666666669,57.27272727272727,0.06599089428088228,0.3717105239321569,0.18665415519656586,8.0,30.0,18.181818181818183,0.0,1.0,0.45454545454545453,1.0,3.0,2.090909090909091,0.27437641723356015,0.4603174603174603,0.35712224283652855,0.09538701959543627,0.31981728196189074,0.19433585289512312,1.1154929577464787,10.039436619718309,5.2732394366197175,1.4545454545454546,0.21649484536082475,0.3818181818181818,0.27772917675168324,8.155344476923347,0
35,39,0.06554621848739496,5,4,11,7.0,0.608809993425378,0.0,520.6666666666666,132.34285714285716,0.023660552201802083,0.3222762243168689,0.14429078717721935,6.0,30.0,19.885714285714286,0.0,1.0,0.38571428571428573,1.0,3.0,2.2285714285714286,0.20024615906968846,0.37107843137254887,0.2877865691731238,0.056729657940357815,0.24778387469563068,0.15537358509981405,3.0625,13.854166666666666,8.741666666666665,1.6,0.15246636771300448,0.2982456140350877,0.2112920901722042,9.445848443661816,0
17,18,0.1323529411764706,5,2,4,3.4,0.4629629629629629,0.0,90.0,33.294117647058826,0.08476177924128599,0.39141210006071653,0.21736579592022048,8.0,34.0,19.41176470588235,0.0,1.0,0.5686274509803921,1.0,4.0,2.1176470588235294,0.3260416666666666,0.5260416666666666,0.4183823529411765,0.11788239858695115,0.3545618307340616,0.2228696831520348,0.7311827956989247,14.0752688172043,5.548387096774193,1.5294117647058822,0.26229508196721313,0.4444444444444444,0.3349167923204778,4.1159827456,0
38,39,0.05547652916073969,5,6,9,7.6,0.6429980276134122,0.0,712.0,158.52631578947367,0.048162427835917815,0.29917125063846106,0.1384119284211141,8.0,32.0,18.63157894736842,0.0,1.0,0.5614035087719298,1.0,4.0,2.0526315789473686,0.20632970632970626,0.3504504504504503,0.26622093727356877,0.07740954786119171,0.2307756745758325,0.1475933451207571,2.6511627906976742,15.759689922480622,8.089147286821706,1.3157894736842106,0.1522633744855967,0.2781954887218045,0.19542889100046024,3.958464225280001,1
27,26,0.07407407407407407,7,3,4,3.857142857142857,0.625,0.0,432.0,77.85185185185185,0.03153850374634214,0.5395948925327393,0.15630291789804385,10.0,52.0,18.59259259259259,0.0,1.0,0.7037037037037037,1.0,4.0,1.9259259259259258,0.25521978021978037,0.48782051282051275,0.3268009768009769,0.10215300249284409,0.3901891219466445,0.168755122485352,1.703271028037383,13.24766355140187,5.060747663551402,1.0,0.19402985074626866,0.3939393939393939,0.2591525295332485,6.514995199999999,1
48,50,0.044326241134751775,6,5,10,8.0,0.6808000000000001,0.0,808.0,210.08333333333334,0.00443848548117074,0.3962533407800437,0.0965859326884521,6.0,44.0,19.708333333333332,0.0,1.0,0.6597222222222222,1.0,4.0,2.0833333333333335,0.18014491418746728,0.3276849037487334,0.24992167751476255,0.056694533696498246,0.25619503336235955,0.12901917604207017,2.5843230403800472,17.938242280285035,8.164687252573238,1.3541666666666667,0.1407185628742515,0.2373737373737374,0.18693308147173893,5.985684070400001,0
29,29,0.07142857142857142,6,4,6,4.833333333333333,0.6183115338882283,0.0,421.0,84.27586206896552,0.05798206340017637,0.4000871023309504,0.1551438193463631,8.0,46.0,19.79310344827586,0.0,1.0,0.6781609195402298,1.0,4.0,2.0,0.2611394557823129,0.45595238095238105,0.3273399014778325,0.0922987703409296,0.3247433591645854,0.1625469622095598,2.5714285714285716,18.714285714285715,7.7684729064039395,1.206896551724138,0.19858156028368795,0.3684210526315789,0.2575617902296203,6.026083328000004,0
31,31,0.06666666666666667,6,4,7,5.166666666666667,0.6295525494276795,0.0,510.0,131.16129032258064,0.008993163392560946,0.49509235790108425,0.13378167908227942,8.0,44.0,18.06451612903226,0.0,1.0,0.5913978494623655,1.0,4.0,2.0,0.20011303511303505,0.3933597883597884,0.280647411131282,0.08682436802162383,0.332304402354571,0.1628070829576481,2.589327146171694,16.68677494199536,7.907192575406032,1.1612903225806452,0.13333333333333333,0.2631578947368421,0.1924246179234285,5.350266880000002,0
31,33,0.07096774193548387,4,6,10,7.75,0.5872359963269054,0.0,317.0,101.2258064516129,0.05497407207333205,0.336277355618651,0.15173965001440332,8.0,32.0,19.548387096774192,0.0,1.0,0.5161290322580645,1.0,4.0,2.129032258064516,0.23626984126984127,0.40222222222222226,0.30703020993343566,0.08590249017480202,0.25543006002637064,0.16425202744261433,2.013921113689095,16.25522041763341,8.11136890951276,1.4193548387096775,0.18072289156626506,0.3333333333333333,0.2368096116574376,4.2426176307200025,0
12,12,0.18181818181818182,4,2,4,3.0,0.38888888888888884,0.0,36.0,18.0,0.1562299743667554,0.37717219114885664,0.266701082757806,8.0,26.0,17.0,0.0,1.0,0.5,1.0,3.0,2.0,0.3893939393939394,0.5681818181818182,0.4787878787878788,0.15594634680917863,0.3772895487335132,0.26661794777134595,1.0909090909090908,10.181818181818182,5.363636363636363,1.5,0.3235294117647059,0.4583333333333333,0.39093137254901955,5.436903595924377,0
28,31,0.082010582010582,5,4,6,5.6,0.5608740894901144,0.0,234.0,87.0,0.03226176083212574,0.3370917652973785,0.16252164563096613,8.0,30.0,19.785714285714285,0.0,1.0,0.39285714285714285,1.0,3.0,2.2142857142857144,0.2332010582010582,0.4049382716049382,0.3248362307886117,0.07520030407626592,0.27494401820832015,0.1732903514085529,2.4193138500635327,15.0851334180432,8.752223634053367,1.5714285714285714,0.17419354838709677,0.3253012048192771,0.24515777361052699,9.108323276042938,0
34,35,0.062388591800356503,5,5,10,6.8,0.6379591836734694,0.0,580.0,129.23529411764707,0.018956908771598235,0.38081084971310963,0.1325727950386223,6.0,42.0,19.352941176470587,0.0,1.0,0.6078431372549019,1.0,4.0,2.0588235294117645,0.20227600682146135,0.3914141414141413,0.28720062864447893,0.0688942228059056,0.29128411298765927,0.15361129922589464,2.47008547008547,18.307692307692307,8.055555555555557,1.3235294117647058,0.15,0.2972972972972973,0.2104743490740086,5.423415746560002,1
25,25,0.08333333333333333,6,4,5,4.166666666666667,0.5888,0.0,366.0,70.88,0.03976317262539251,0.45404769578079895,0.16922789100702879,6.0,44.0,18.32,0.0,1.0,0.5933333333333333,1.0,4.0,2.0,0.24841269841269856,0.48055555555555557,0.33559920634920637,0.08330798510087703,0.3675959392155,0.17944136390469467,0.18796992481203006,15.037593984962406,5.2180451127819545,1.24,0.1951219512195122,0.3870967741935484,0.2617743109221905,5.520962560000001,1
19,22,0.1286549707602339,3,5,7,6.333333333333333,0.5247933884297521,0.0,105.0,40.0,0.05574185934411031,0.4323197293149594,0.19826223418007463,8.0,40.0,21.57894736842105,0.0,1.0,0.5087719298245613,1.0,4.0,2.3157894736842106,0.3051587301587302,0.4925925925925925,0.40629351155666954,0.09864026876329199,0.35687987553838796,0.21300923458345164,0.9193548387096774,9.929032258064517,5.487096774193549,1.6842105263157894,0.24324324324324326,0.4090909090909091,0.31996427835786323,5.258179788800002,0
11,10,0.18181818181818182,3,3,5,3.6666666666666665,0.44500000000000006,0.0,64.0,15.818181818181818,0.11082242584756945,0.5295494202334814,0.26751125656597163,6.0,38.0,16.0,0.0,1.0,0.712121212121212,1.0,4.0,1.8181818181818181,0.36500000000000005,0.6833333333333333,0.48454545454545456,0.14722099052457355,0.5298273301961766,0.27003454630197116,1.8232044198895028,11.486187845303867,4.9392265193370175,1.0,0.29411764705882354,0.5882352941176471,0.40432606832468826,4.161587200000001,1
64,67,0.033234126984126984,8,6,10,8.0,0.7059478725774114,0.0,1811.0000000000002,306.65624999999994,0.0023274617455337466,0.2970451669855974,0.09601994139573733,6.0,52.0,21.125,0.0,1.0,0.6432291666666666,1.0,4.0,2.09375,0.14340025054310757,0.32537792894935746,0.23322985849027508,0.04185730380574383,0.23598024536191833,0.10818577893602521,2.0632362058276503,17.93428394296342,7.883446993180409,1.265625,0.10880829015544041,0.250996015936255,0.17639044384671598,8.017720082432,1
36,42,0.06666666666666667,6,4,8,6.0,0.5629251700680272,0.0,278.0,123.33333333333333,0.053723557941760286,0.27281010666297667,0.14714244601927623,8.0,30.0,21.333333333333332,0.0,1.0,0.3333333333333333,1.0,3.0,2.3333333333333335,0.23366213151927434,0.3652380952380952,0.3000188964474678,0.06962122234127395,0.22861778531797936,0.15441938930000332,2.3414634146341466,14.195121951219512,8.96747967479675,1.6666666666666667,0.18421052631578946,0.2916666666666667,0.22707147607033193,9.826048072507547,0
39,42,0.05668016194331984,7,4,8,5.571428571428571,0.6142290249433107,0.0,532.0,172.35897435897436,0.01895681872167408,0.32929768755888106,0.12907115137463204,8.0,30.0,19.384615384615383,0.0,1.0,0.5128205128205128,1.0,4.0,2.1538461538461537,0.18821763032289346,0.3399436090225563,0.2620669179373632,0.0768320240360244,0.22741086459577847,0.14861160948904223,2.6590909090909087,16.69318181818182,8.352272727272727,1.435897435897436,0.1292517006802721,0.25675675675675674,0.18843868327550115,4.0533239808,0
15,16,0.1523809523809524,3,4,7,5.0,0.4375,0.0,66.0,27.2,0.11047705490657671,0.40212095761338784,0.2360385929840311,8.0,30.0,18.533333333333335,0.0,1.0,0.4666666666666667,1.0,3.0,2.1333333333333333,0.34047619047619054,0.5416666666666666,0.43920634920634927,0.12464408951948756,0.36708695830655563,0.2395478415626662,1.6396761133603237,9.473684210526315,5.161943319838056,1.6,0.27450980392156865,0.45161290322580644,0.35056344681758456,7.324366569519043,1
40,44,0.05641025641025641,7,5,6,5.714285714285714,0.62525826446281,0.0,482.46666666666687,148.5,0.028633451868444897,0.294499063652506,0.13350283273040958,8.0,40.0,20.5,0.0,1.0,0.4666666666666666,1.0,4.0,2.2,0.21031746031746032,0.3606837606837606,0.28005596255596255,0.06763578869361808,0.24129352175369295,0.14440925015947986,2.9657089898053752,15.86654309545876,8.455977757182577,1.5,0.16810344827586207,0.291044776119403,0.21440895864745574,4.947744268288002,0
23,22,0.08695652173913043,5,4,6,4.6,0.6084710743801653,0.0,278.0,67.04347826086956,0.06493461962922273,0.4682006363328325,0.1770916196382225,6.0,42.0,17.565217391304348,0.0,1.0,0.7101449275362318,1.0,4.0,1.9130434782608696,0.2603354978354978,0.4666666666666666,0.3372012045925089,0.09173486414372221,0.3688248297232892,0.185741690440771,1.6783783783783786,12.308108108108108,5.22972972972973,1.0,0.19642857142857142,0.36666666666666664,0.25594666555606826,4.9058304,0
34,33,0.058823529411764705,6,4,8,5.666666666666667,0.6657483930211203,0.0,726.0,121.58823529411765,0.048098743955650426,0.40940925993276234,0.14315503301862595,6.0,42.0,18.352941176470587,0.0,1.0,0.6911764705882353,1.0,4.0,1.9411764705882353,0.21991341991342,0.40909090909090917,0.2867838044308633,0.0732617030354783,0.2880386216805366,0.15118099119603223,2.324786324786325,19.905982905982906,7.555555555555556,1.0,0.17553191489361702,0.34375,0.22098989113824144,4.974988451840002,1
